# 
# linear matter power power spectrum (Eisenstein-Hu zero baryon model) 
# parameters: h = 0.7, Om0 = 0.3, Ob0 = 0.05, Tcmb0 = 2.725, ns = 1. 
# columns: [1] k from 1e-8 to 1e+8, [2] un-normalised power
# 
2.703958364108846255e-02,7.244125317243068821e+03
2.910717118066608045e-02,6.898092283613920699e+03
3.133285724315588994e-02,6.524454641031115898e+03
3.372873086588692310e-02,6.136774995523505822e+03
3.630780547701017297e-02,5.749155821581330201e+03
3.908408957924024846e-02,5.374727744029249152e+03
4.207266283844446342e-02,5.024403715350855236e+03
4.528975799036213251e-02,4.706118238204230693e+03
4.875284901033859891e-02,4.424455068147374732e+03
5.248074602497723035e-02,4.180263690806557861e+03
5.649369748123022478e-02,3.969801901933074532e+03
6.081350012787176129e-02,3.783314018907710306e+03
6.546361740672747287e-02,3.603839219689884885e+03
7.046930689671467019e-02,3.408231508001881593e+03
7.585775750291835762e-02,3.172970219926260597e+03
8.165823713585922128e-02,2.885556877179902131e+03
8.790225168308841985e-02,2.556920052312087591e+03
9.462371613657930003e-02,2.224483111322314471e+03
1.018591388054116975e-01,1.937735518569656506e+03
1.096478196143185063e-01,1.731234979673919042e+03
1.180320635651729844e-01,1.601179389163607766e+03
1.270574105208542026e-01,1.500983855031311805e+03
1.367728825595849462e-01,1.369338143179016470e+03
1.472312502432719383e-01,1.186997219977561826e+03
1.584893192461114264e-01,1.002825232828834260e+03
1.706082389003124311e-01,8.765427179569489908e+02
1.836538343348347313e-01,8.039102201567256998e+02
1.976969640111861937e-01,7.246641304302746676e+02
2.128139045982713473e-01,6.167298503287810263e+02
2.290867652767774598e-01,5.280339937683443168e+02
2.466039337234341156e-01,4.739990205351484178e+02
2.654605561975541539e-01,4.143306666877630846e+02
2.857590543374949332e-01,3.523107281494019389e+02
3.076096814740711394e-01,3.100535767103435774e+02
3.311311214825914395e-01,2.678850693686117665e+02
3.564511334262446263e-01,2.302328990670209521e+02
3.837072454922792475e-01,1.998254012385182534e+02
4.130475019901618805e-01,1.711937191009434969e+02
4.446312674691093036e-01,1.476440387705911235e+02
4.786300923226380344e-01,1.264948877769004838e+02
5.152286445817562122e-01,1.084705348108936960e+02
5.546257129579104106e-01,9.284403203932035353e+01
5.970352865838366441e-01,7.931558762116370076e+01
6.426877173170193469e-01,6.769710052506336240e+01
6.918309709189363055e-01,5.770511175924481506e+01
7.447319739059888866e-01,4.912213122434103241e+01
8.016780633876789963e-01,4.176401139128689266e+01
8.629785477669701388e-01,3.546603904487615466e+01
9.289663867799362595e-01,3.008300533642530894e+01
1.000000000000000000e+00,2.548811807711149058e+01
1.076465213629834938e+00,2.157144879030689211e+01
1.158777356155126226e+00,1.823763946698245419e+01
1.247383514242943248e+00,1.540273750757565629e+01
1.342764961137864255e+00,1.299550446453394770e+01
1.445439770745927888e+00,1.095354199305832310e+01
1.555965631605074950e+00,9.223642008423400540e+00
1.674942876026438210e+00,7.759678827699919346e+00
1.803017740859570006e+00,6.522113959273023731e+00
1.940885877592779307e+00,5.477068279541021489e+00
2.089296130854040978e+00,4.595486503661666333e+00
2.249054605835782539e+00,3.852550228037673108e+00
2.421029046736180135e+00,3.227068117172184447e+00
2.606153549998897923e+00,2.700978828713906044e+00
2.805433637951716186e+00,2.258896068385422229e+00
3.019951720402019202e+00,1.887736217361299929e+00
3.250872973854347148e+00,1.576399899023549933e+00
3.499451670283576732e+00,1.315465141478771915e+00
3.767037989839093104e+00,1.096955064380646494e+00
4.055085354483843219e+00,9.141185855044794417e-01
4.365158322401665458e+00,7.612526731542339498e-01
4.698941086052160543e+00,6.335418119891659261e-01
5.058246620031147778e+00,5.269257340054470662e-01
5.445026528424220302e+00,4.379842634600032980e-01
5.861381645140296470e+00,3.638395289827446311e-01
6.309573444801943154e+00,3.020719472329281285e-01
6.792036326171857041e+00,2.506494713158034515e-01
7.311390834834186947e+00,2.078670574964298912e-01
7.870457896951000620e+00,1.722952745156708376e-01
8.472274141405980785e+00,1.427368501107901533e-01
9.120108393559116067e+00,1.181897713332686201e-01
9.817479430199863799e+00,9.781613696719577977e-02
1.056817509213660600e+01,8.091585848742867404e-02
1.137627285823433354e+01,6.690441028313855176e-02
1.224616199265051364e+01,5.529414239009542570e-02
1.318256738556410035e+01,4.567851002053284482e-02
1.419057521689095580e+01,3.771882143252365538e-02
1.527566058238076252e+01,3.113311043356772195e-02
1.644371723214935699e+01,2.568678710196647605e-02
1.770108958317418413e+01,2.118480391966350365e-02
1.905460717963244477e+01,1.746509192666177365e-02
2.051162178825562421e+01,1.439306531842639292e-02
2.208004733018896815e+01,1.185702692801501867e-02
2.376840286624873499e+01,9.764328239115735095e-03
2.558585886905642681e+01,8.038163298814265945e-03
2.754228703338163342e+01,6.614893898713355633e-03
2.964831389524339400e+01,5.441819557318504363e-03
3.191537855100758136e+01,4.475319718957361699e-03
3.435579478998742786e+01,3.679307103535635944e-03
3.698281797802658843e+01,3.023940990140700901e-03
3.981071705534969141e+01,2.484557442115618072e-03
4.285485203974391766e+01,2.040780442602605459e-03
4.613175745603791000e+01,1.675783829748562093e-03
4.965923214503357741e+01,1.375678792668466426e-03
5.345643593969713692e+01,1.129005867977713774e-03
5.754399373371566639e+01,9.263138429507475130e-04
6.194410750767811891e+01,7.598108866119409601e-04
6.668067692136219193e+01,6.230756738485870166e-04
7.177942912713615442e+01,5.108183054995394171e-04
7.726805850957020994e+01,4.186825413264089646e-04
8.317637711026708303e+01,3.430822842918887831e-04
8.953647655495937840e+01,2.810664481035201191e-04
9.638290236239704711e+01,2.302073315412383786e-04
1.037528415818012633e+02,1.885084515606427378e-04
1.116863247780561181e+02,1.543284755519824672e-04
1.202264434617413116e+02,1.263184668680185753e-04
1.294195841449986233e+02,1.033701346265735013e-04
1.393156802945303525e+02,8.457317497128919847e-05
1.499684835502374085e+02,6.918012009655150345e-05
1.614358556826487074e+02,5.657738457534747603e-05
1.737800828749376194e+02,4.626142503647094053e-05
1.870682140365801729e+02,3.781911712630041698e-05
2.013724249862389399e+02,3.091160931049725567e-05
2.167704104819696340e+02,2.526104196061296027e-05
2.333458062281004572e+02,2.063962684249468957e-05
2.511886431509582280e+02,1.686067037182873828e-05
2.703958364108846126e+02,1.377119696443099913e-05
2.910717118066608009e+02,1.124588911427232901e-05
3.133285724315588823e+02,9.182110644189217635e-06
3.372873086588692217e+02,7.495820705039998080e-06
3.630780547701017440e+02,6.118220046390894916e-06
3.908408957924024776e+02,4.992999086604990485e-06
4.207266283844446093e+02,4.074080404806089227e-06
4.528975799036213630e+02,3.323767314331568573e-06
4.875284901033870142e+02,2.711225863504583337e-06
5.248074602497733849e+02,2.211240530282025506e-06
5.649369748123034469e+02,1.803194515685536225e-06
6.081350012787188462e+02,1.470234297347266065e-06
6.546361740672761016e+02,1.198585309126395121e-06
7.046930689671481787e+02,9.769915387145522656e-07
7.585775750291851409e+02,7.962567076958103323e-07
8.165823713585939458e+02,6.488687036636592275e-07
8.790225168308860475e+02,5.286922250795859212e-07
9.462371613657949183e+02,4.307173030780464550e-07
1.018591388054119079e+03,3.508535846041685101e-07
1.096478196143187233e+03,2.857620839985223793e-07
1.180320635651732346e+03,2.327176061401362078e-07
1.270574105208544552e+03,1.894962717535842180e-07
1.367728825595852186e+03,1.542835823933206485e-07
1.472312502432722340e+03,1.255992883621975593e-07
1.584893192461117451e+03,1.022359998198155546e-07
1.706082389003127901e+03,8.320903624396365938e-08
1.836538343348343687e+03,6.771546413046799207e-08
1.976969640111857871e+03,5.510064535109399944e-08
2.128139045982708922e+03,4.483092371826427702e-08
2.290867652767769869e+03,3.647132716758741860e-08
2.466039337234336017e+03,2.966736752847147057e-08
2.654605561975536148e+03,2.413018728623363689e-08
2.857590543374943536e+03,1.962443975454406503e-08
3.076096814740704758e+03,1.595840117695361179e-08
3.311311214825907882e+03,1.297590497231213178e-08
3.564511334262439050e+03,1.054976332961590729e-08
3.837072454922784345e+03,8.576402674383152290e-09
4.130475019901610722e+03,6.971489654653121497e-09
4.446312674691083885e+03,5.666365264608969025e-09
4.786300923226380291e+03,4.605138203809547976e-09
5.152286445817561798e+03,3.742315924307762222e-09
5.546257129579104912e+03,3.040874163285656093e-09
5.970352865838365688e+03,2.470684009216165170e-09
6.426877173170193601e+03,2.007230452814256259e-09
6.918309709189362366e+03,1.630568541951911942e-09
7.447319739059888889e+03,1.324473192662476865e-09
8.016780633876789580e+03,1.075746815526478447e-09
8.629785477669702232e+03,8.736555326435332721e-10
9.289663867799363288e+03,7.094701585031567326e-10
1.000000000000000000e+04,5.760925218484274954e-10
1.076465213629834943e+04,4.677512976856905733e-10
1.158777356155126108e+04,3.797544481098731497e-10
1.247383514242943238e+04,3.082877594397164259e-10
1.342764961137864157e+04,2.502509108011802164e-10
1.445439770745928035e+04,2.031240970137233903e-10
1.555965631605075032e+04,1.648595227566350393e-10
1.674942876026438171e+04,1.337931396659190317e-10
1.803017740859570040e+04,1.085728574247196411e-10
1.940885877592779434e+04,8.810016011888007129e-11
2.089296130854040894e+04,7.148262955124186554e-11
2.249054605835782786e+04,5.799534184023544084e-11
2.421029046736179953e+04,4.704948204191936786e-11
2.606153549998897870e+04,3.816682969028179535e-11
2.805433637951716082e+04,3.095901906189036885e-11
3.019951720402019055e+04,2.511068224711904209e-11
3.250872973854347219e+04,2.036574939912673819e-11
3.499451670283576823e+04,1.651631588174221840e-11
3.767037989839092916e+04,1.339359619206309865e-11
4.055085354483843548e+04,1.086057417280848637e-11
4.365158322401665646e+04,8.806031965936465019e-12
4.698941086052160972e+04,7.139699498481948361e-12
5.058246620031147904e+04,5.788314563537716061e-12
5.445026528424220305e+04,4.692422823796488486e-12
5.861381645140296314e+04,3.803778999505773723e-12
6.309573444801942969e+04,3.083236472766254980e-12
6.792036326171856490e+04,2.499033657619919738e-12
7.311390834834187990e+04,2.025402655303268314e-12
7.870457896951001021e+04,1.641439672933251006e-12
8.472274141405981209e+04,1.330188031147347496e-12
9.120108393559115939e+04,1.077893809566613321e-12
9.817479430199864146e+04,8.734016752149612917e-13
1.056817509213660669e+05,7.076645310348106865e-13
1.137627285823433340e+05,5.733455719850877673e-13
1.224616199265051400e+05,4.644953584749321101e-13
1.318256738556410128e+05,3.762897847742186306e-13
1.419057521689095593e+05,3.048174747979267175e-13
1.527566058238076221e+05,2.469072941338506873e-13
1.644371723214935628e+05,1.999884187452556871e-13
1.770108958317425568e+05,1.619768233381716496e-13
1.905460717963252100e+05,1.311832076377827195e-13
2.051162178825571027e+05,1.062383169188053652e-13
2.208004733018896950e+05,8.603237483683494693e-14
2.376840286624873406e+05,6.966596503068936069e-14
2.558585886905642692e+05,5.641020002088680099e-14
2.754228703338163323e+05,4.567442348101496869e-14
2.964831389524339465e+05,3.698002276983128280e-14
3.191537855100758024e+05,2.993919711161393129e-14
3.435579478998742998e+05,2.423774472094160491e-14
3.698281797802658984e+05,1.962110900480317687e-14
3.981071705534969224e+05,1.588306747037756068e-14
4.285485203974391916e+05,1.285656339869087604e-14
4.613175745603790856e+05,1.040627481003836241e-14
4.965923214503357885e+05,8.422591885229228697e-15
5.345643593969714129e+05,6.816736177363945067e-15
5.754399373371566180e+05,5.516805379587240214e-15
6.194410750767812133e+05,4.464568319140093686e-15
6.668067692136218539e+05,3.612868024127192693e-15
7.177942912713615224e+05,2.923517615223711742e-15
7.726805850957020884e+05,2.365595593693547760e-15
8.317637711026708130e+05,1.914064790067105745e-15
8.953647655495937215e+05,1.548653583985864851e-15
9.638290236239704536e+05,1.252949637398710894e-15
1.037528415818012669e+06,1.013665813505779832e-15
1.116863247780561214e+06,8.200455987668832869e-16
1.202264434617413208e+06,6.633815425211465625e-16
1.294195841449986212e+06,5.366252521365177162e-16
1.393156802945303498e+06,4.340715532221154210e-16
1.499684835502373986e+06,3.511027244196053296e-16
1.614358556826486951e+06,2.839813907177444811e-16
1.737800828749376349e+06,2.296828265614971120e-16
1.870682140365801519e+06,1.857591763028216682e-16
2.013724249862389406e+06,1.502295226416852757e-16
2.167704104819696397e+06,1.214908867719493902e-16
2.333458062281004619e+06,9.824617816432616255e-17
2.511886431509582326e+06,7.944586878208843937e-17
2.703958364108846057e+06,6.424077967005651512e-17
2.910717118066607974e+06,5.194386454670342774e-17
3.133285724315588828e+06,4.199927735981247051e-17
3.372873086588692386e+06,3.395733664634703330e-17
3.630780547701017465e+06,2.745426348006154878e-17
3.908408957924025133e+06,2.219578355659119398e-17
4.207266283844445832e+06,1.794385708510801511e-17
4.528975799036213197e+06,1.450594034976642207e-17
4.875284901033869945e+06,1.172629632927705551e-17
5.248074602497734129e+06,9.478963687641413420e-18
5.649369748123033904e+06,7.662067879549311086e-18
6.081350012787188403e+06,6.193218376541395296e-18
6.546361740672760643e+06,5.005784809245463211e-18
7.046930689671481028e+06,4.045884319312861076e-18
7.585775750291851349e+06,3.269944389834207241e-18
8.165823713585939258e+06,2.642731306695268748e-18
8.790225168308859691e+06,2.135755355022405198e-18
9.462371613657949492e+06,1.725980813538282247e-18
1.018591388054119051e+07,1.394782535666682170e-18
1.096478196143187396e+07,1.127102015289542157e-18
1.180320635651732236e+07,9.107648257027587324e-19
1.270574105208544433e+07,7.359285961813880662e-19
1.367728825595852174e+07,5.946365784473563566e-19
1.472312502432722412e+07,4.804566198026608527e-19
1.584893192461117357e+07,3.881892149284806325e-19
1.706082389003127813e+07,3.136314277352584484e-19
1.836538343348351121e+07,2.533859985258036969e-19
1.976969640111865848e+07,2.047069937018743871e-19
2.128139045982717723e+07,1.653750072508562986e-19
2.290867652767769992e+07,1.335962597099611758e-19
2.466039337234336138e+07,1.079210214477664031e-19
2.654605561975536123e+07,8.717766166749808606e-20
2.857590543374943733e+07,7.041933196599830910e-20
3.076096814740704745e+07,5.688086549472048534e-20
3.311311214825907722e+07,4.594393559097045928e-20
3.564511334262438864e+07,3.710889207667243089e-20
3.837072454922784120e+07,2.997199616638722424e-20
4.130475019901610166e+07,2.420701976612381080e-20
4.446312674691084027e+07,1.955037294724559721e-20
4.786300923226380348e+07,1.578908349916751621e-20
5.152286445817561448e+07,1.275108194381578714e-20
5.546257129579104483e+07,1.029735009330151556e-20
5.970352865838366002e+07,8.315575889553348214e-21
6.426877173170194030e+07,6.715025714499974649e-21
6.918309709189362824e+07,5.422400702651571538e-21
7.447319739059887826e+07,4.378488332601223170e-21
8.016780633876790106e+07,3.535456748453360614e-21
8.629785477669702470e+07,2.854668506943281297e-21
9.289663867799362540e+07,2.304914087693811585e-21
1.000000000000000000e+08,1.860984615502635525e-21
